# ALMA, Llano de Chajnantor, alt. 5040m
# First column frequency in GHz.
# Following column(s) transmissions(s)
# First row PWVs
F 0.1 0.25 0.5 1.0 1.5 2.0
131.00000  0.98021  0.97834  0.97522  0.96902  0.96285  0.95673
131.10001  0.98067  0.97879  0.97567  0.96945  0.96327  0.95713
131.20000  0.98093  0.97904  0.97592  0.96969  0.96349  0.95734
131.30000  0.98114  0.97926  0.97612  0.96988  0.96368  0.95751
131.39999  0.98134  0.97945  0.97631  0.97006  0.96384  0.95766
131.50000  0.98153  0.97963  0.97649  0.97022  0.96399  0.95780
131.60001  0.98172  0.97982  0.97667  0.97039  0.96415  0.95794
131.70000  0.98190  0.98000  0.97684  0.97054  0.96429  0.95807
131.80000  0.98207  0.98016  0.97700  0.97069  0.96443  0.95820
131.89999  0.98223  0.98032  0.97715  0.97083  0.96455  0.95831
132.00000  0.98239  0.98048  0.97730  0.97097  0.96468  0.95843
132.10001  0.98254  0.98062  0.97744  0.97110  0.96479  0.95853
132.20000  0.98266  0.98074  0.97755  0.97119  0.96488  0.95860
132.30000  0.98269  0.98077  0.97757  0.97120  0.96488  0.95859
132.39999  0.98240  0.98048  0.97727  0.97090  0.96456  0.95826
132.50000  0.98304  0.98111  0.97790  0.97151  0.96516  0.95885
132.60001  0.98327  0.98133  0.97812  0.97171  0.96535  0.95902
132.70000  0.98344  0.98150  0.97828  0.97186  0.96548  0.95915
132.80000  0.98359  0.98164  0.97841  0.97198  0.96560  0.95925
132.89999  0.98372  0.98177  0.97854  0.97210  0.96569  0.95933
133.00000  0.98381  0.98186  0.97862  0.97216  0.96575  0.95938
133.10001  0.98392  0.98197  0.97872  0.97225  0.96583  0.95944
133.20000  0.98411  0.98215  0.97890  0.97242  0.96598  0.95958
133.30000  0.98425  0.98229  0.97903  0.97253  0.96608  0.95967
133.39999  0.98438  0.98241  0.97914  0.97264  0.96618  0.95975
133.50000  0.98450  0.98253  0.97925  0.97274  0.96626  0.95982
133.60001  0.98462  0.98264  0.97936  0.97283  0.96634  0.95990
133.70000  0.98473  0.98276  0.97947  0.97293  0.96642  0.95996
133.80000  0.98484  0.98286  0.97957  0.97302  0.96650  0.96003
133.89999  0.98495  0.98297  0.97967  0.97310  0.96658  0.96009
134.00000  0.98506  0.98307  0.97976  0.97318  0.96664  0.96015
134.10001  0.98516  0.98317  0.97986  0.97326  0.96671  0.96020
134.20000  0.98526  0.98327  0.97995  0.97334  0.96678  0.96026
134.30000  0.98536  0.98336  0.98004  0.97342  0.96684  0.96031
134.39999  0.98546  0.98346  0.98013  0.97349  0.96690  0.96036
134.50000  0.98555  0.98355  0.98021  0.97357  0.96697  0.96041
134.60001  0.98565  0.98364  0.98029  0.97364  0.96702  0.96045
134.70000  0.98574  0.98372  0.98037  0.97370  0.96708  0.96049
134.80000  0.98583  0.98381  0.98045  0.97377  0.96713  0.96053
134.89999  0.98592  0.98389  0.98053  0.97383  0.96718  0.96057
135.00000  0.98600  0.98397  0.98060  0.97390  0.96723  0.96061
135.10001  0.98608  0.98405  0.98068  0.97396  0.96728  0.96065
135.20000  0.98617  0.98413  0.98075  0.97401  0.96732  0.96068
135.30000  0.98624  0.98421  0.98082  0.97407  0.96737  0.96071
135.39999  0.98632  0.98428  0.98088  0.97412  0.96741  0.96074
135.50000  0.98640  0.98435  0.98095  0.97417  0.96745  0.96076
135.60001  0.98647  0.98442  0.98101  0.97422  0.96748  0.96079
135.70000  0.98653  0.98448  0.98106  0.97427  0.96751  0.96080
135.80000  0.98660  0.98454  0.98111  0.97430  0.96754  0.96082
135.89999  0.98666  0.98460  0.98117  0.97434  0.96756  0.96083
136.00000  0.98670  0.98464  0.98120  0.97436  0.96757  0.96083
136.10001  0.98673  0.98466  0.98122  0.97438  0.96757  0.96081
136.20000  0.98677  0.98469  0.98124  0.97438  0.96757  0.96079
136.30000  0.98674  0.98466  0.98121  0.97434  0.96751  0.96072
136.39999  0.98678  0.98470  0.98124  0.97435  0.96751  0.96071
136.50000  0.98678  0.98469  0.98123  0.97433  0.96747  0.96066
136.60001  0.98665  0.98456  0.98109  0.97418  0.96731  0.96049
136.70000  0.98625  0.98416  0.98068  0.97376  0.96688  0.96005
136.80000  0.98471  0.98262  0.97914  0.97222  0.96534  0.95851
136.89999  0.98390  0.98180  0.97832  0.97139  0.96451  0.95767
137.00000  0.98626  0.98415  0.98066  0.97370  0.96678  0.95992
137.10001  0.98689  0.98478  0.98127  0.97430  0.96737  0.96048
137.20000  0.98719  0.98507  0.98156  0.97457  0.96763  0.96073
137.30000  0.98737  0.98525  0.98173  0.97472  0.96776  0.96085
137.39999  0.98749  0.98537  0.98184  0.97482  0.96785  0.96092
137.50000  0.98759  0.98546  0.98193  0.97489  0.96791  0.96097
137.60001  0.98768  0.98555  0.98201  0.97496  0.96796  0.96101
137.70000  0.98775  0.98562  0.98207  0.97501  0.96799  0.96103
137.80000  0.98782  0.98568  0.98212  0.97505  0.96803  0.96105
137.89999  0.98788  0.98574  0.98218  0.97509  0.96805  0.96106
138.00000  0.98792  0.98577  0.98220  0.97510  0.96805  0.96104
138.10001  0.98797  0.98582  0.98224  0.97513  0.96806  0.96104
138.20000  0.98802  0.98586  0.98228  0.97515  0.96807  0.96104
138.30000  0.98807  0.98591  0.98232  0.97518  0.96808  0.96104
138.39999  0.98812  0.98595  0.98236  0.97520  0.96810  0.96104
