11.79,125100.0
11.8,125200.0
11.81,125300.0
11.82,125400.0
11.83,125500.0
11.84,125700.0
11.85,125800.0
11.86,125900.0
11.87,126000.0
11.88,126100.0
11.89,126300.0
11.9,126400.0
11.91,126500.0
11.92,126600.0
11.93,126700.0
11.94,126800.0
11.95,127000.0
11.96,127100.0
11.97,127200.0
11.98,127300.0
11.99,127400.0
12.0,127600.0
12.01,127700.0
12.02,127800.0
12.03,127900.0
12.04,128000.0
12.05,128200.0
12.06,128300.0
12.07,128400.0
12.08,128500.0
12.09,128600.0
12.1,128800.0
12.11,128900.0
12.12,129000.0
12.13,129100.0
12.14,129200.0
12.15,129400.0
12.16,129500.0
12.17,129600.0
12.18,129700.0
12.19,129800.0
12.2,130000.0
12.21,130100.0
12.22,130200.0
12.23,130300.0
12.24,130400.0
12.25,130600.0
12.26,130700.0
12.27,130800.0
12.28,130900.0
12.29,131000.0
12.3,131200.0
12.31,131300.0
12.32,131400.0
12.33,131500.0
12.34,131600.0
12.35,131800.0
12.36,131900.0
12.37,132000.0
12.38,132100.0
12.39,132200.0
12.4,132400.0
12.41,132500.0
12.42,132600.0
12.43,132700.0
12.44,132800.0
12.45,133000.0
12.46,133100.0
12.47,133200.0
12.48,133300.0
12.49,133400.0
12.5,133600.0
12.51,133700.0
12.52,133800.0
12.53,133900.0
12.54,134000.0
12.55,134200.0
12.56,134300.0
12.57,134400.0
12.58,134500.0
12.59,134600.0
12.6,134800.0
12.61,134900.0
12.62,135000.0
12.63,135100.0
12.64,135200.0
12.65,135400.0
12.66,135500.0
12.67,135600.0
12.68,135700.0
12.69,135900.0
12.7,136000.0
12.71,136100.0
12.72,136200.0
12.73,136300.0
12.74,136500.0
12.75,136600.0
12.76,136700.0
12.77,136800.0
12.78,136900.0
12.79,137100.0
12.8,137200.0
12.81,137300.0
12.82,137400.0
12.83,137500.0
12.84,137700.0
12.85,137800.0
12.86,137900.0
12.87,138000.0
12.88,138100.0
12.89,138300.0
12.9,138400.0
12.91,138500.0
12.92,138600.0
12.93,138700.0
12.94,138900.0
12.95,139000.0
12.96,139100.0
12.97,139200.0
12.98,139300.0
12.99,139500.0
13.0,139600.0
13.01,139700.0
13.02,139800.0
13.03,139900.0
13.04,140100.0
13.05,140200.0
13.06,140300.0
13.07,140400.0
13.08,140500.0
13.09,140700.0
13.1,140800.0
13.11,140900.0
13.12,141000.0
13.13,141200.0
13.14,141300.0
13.15,141400.0
13.16,141500.0
13.17,141600.0
13.18,141800.0
13.19,141900.0
13.2,142000.0
13.21,142100.0
13.22,142200.0
13.23,142400.0
13.24,142500.0
13.25,142600.0
13.26,142700.0
13.27,142800.0
13.28,143000.0
13.29,143100.0
13.3,143200.0
13.31,143300.0
13.32,143400.0
13.33,143600.0
13.34,143700.0
13.35,143800.0
13.36,143900.0
13.37,144000.0
13.38,144200.0
13.39,144300.0
13.4,144400.0
13.41,144500.0
13.42,144700.0
13.43,144800.0
13.44,144900.0
13.45,145000.0
13.46,145100.0
13.47,145300.0
13.48,145400.0
13.49,145500.0
13.5,145600.0
13.51,145700.0
13.52,145900.0
13.53,146000.0
13.54,146100.0
13.55,146200.0
13.56,146300.0
13.57,146500.0
13.58,146600.0
13.59,146700.0
13.6,146800.0
13.61,147000.0
13.62,147100.0
13.63,147200.0
13.64,147300.0
13.65,147400.0
13.66,147600.0
13.67,147700.0
13.68,147800.0
13.69,147900.0
13.7,148000.0
13.71,148200.0
13.72,148300.0
13.73,148400.0
13.74,148500.0
13.75,148600.0
13.76,148800.0
13.77,148900.0
13.78,149000.0
13.79,149100.0
13.8,149300.0
13.81,149400.0
13.82,149500.0
13.83,149600.0
13.84,149700.0
13.85,149900.0
13.86,150000.0
13.87,150100.0
13.88,150200.0
13.89,150300.0
13.9,150500.0
13.91,150600.0
13.92,150700.0
13.93,150800.0
13.94,150900.0
13.95,151100.0
13.96,151200.0
13.97,151300.0
13.98,151400.0
13.99,151600.0
